Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-01-27,2016,1,27,Wednesday,04,2016-04,189.58,191.56,187.06,188.13,185681700.0,170.25,-0.01088316705152137,171.76428571428573,173.45764705882354
2016-01-28,2016,1,28,Thursday,04,2016-04,189.96,190.2,187.16,189.11,143798800.0,171.14,0.005209146954461286,171.445,173.32888888888888
2016-01-29,2016,1,29,Friday,04,2016-04,190.02,193.88,189.88,193.72,210529300.0,175.31,0.024377567972618586,171.5614285714286,173.43315789473684
2016-02-01,2016,2,1,Monday,05,2016-05,192.53,194.58,191.84,193.65,136061600.0,175.25,-0.00036146936732073254,171.6614285714286,173.524
2016-02-02,2016,2,2,Tuesday,05,2016-05,191.96,191.97,189.54,190.16,182564900.0,172.09,-0.018022189515008336,171.435,173.4557142857143
2016-02-03,2016,2,3,Wednesday,05,2016-05,191.41,191.78,187.1,191.3,205054900.0,173.12,0.005994815783327612,171.59428571428572,173.44045454545454
2016-02-04,2016,2,4,Thursday,05,2016-05,190.71,192.75,189.96,191.6,139531800.0,173.39,0.001568349138456826,171.57285714285715,173.43826086956523
2016-02-05,2016,2,5,Friday,05,2016-05,190.99,191.67,187.2,187.95,180788300.0,170.09,-0.019050058775998413,171.58214285714286,173.29875
2016-02-08,2016,2,8,Monday,06,2016-06,185.77,186.12,182.8,185.42,191526700.0,167.8,-0.013461191869709954,171.4114285714286,173.0788
2016-02-09,2016,2,9,Tuesday,06,2016-06,183.36,186.94,183.2,185.43,184513100.0,167.81,5.383308379447449e-05,171.39714285714288,172.87615384615387
2016-02-10,2016,2,10,Wednesday,06,2016-06,186.41,188.34,185.12,185.27,148214100.0,167.66,-0.0008625559863485455,171.30500000000004,172.682962962963
2016-02-11,2016,2,11,Thursday,06,2016-06,182.34,184.1,181.09,182.86,219058900.0,165.48,-0.013008209546707117,170.80928571428575,172.4257142857143
2016-02-12,2016,2,12,Friday,06,2016-06,184.96,186.65,183.96,186.63,127632400.0,168.9,0.02061691122814069,170.74428571428575,172.30413793103446
2016-02-16,2016,2,16,Tuesday,07,2016-07,188.77,189.81,187.63,189.78,120250700.0,171.75,0.016878285554091654,170.71714285714287,172.28566666666666
2016-02-17,2016,2,17,Wednesday,07,2016-07,191.16,193.32,191.01,192.88,136009500.0,174.55,0.016334800462705523,171.02428571428575,172.35870967741934
2016-02-18,2016,2,18,Thursday,07,2016-07,193.2,193.27,191.72,192.09,102343000.0,173.84,-0.0040959326789690165,171.21714285714293,172.405
2016-02-19,2016,2,19,Friday,07,2016-07,191.17,192.18,190.45,192.0,114793000.0,173.75,-0.00046828881561289393,171.10571428571436,172.44575757575757
2016-02-22,2016,2,22,Monday,08,2016-08,193.87,194.95,193.79,194.78,103640300.0,176.27,0.01447887967611372,171.1785714285715,172.55823529411765
2016-02-23,2016,2,23,Tuesday,08,2016-08,194.0,194.32,192.18,192.32,111455300.0,174.04,-0.01262967252393743,171.3178571428572,172.60057142857144
2016-02-24,2016,2,24,Wednesday,08,2016-08,190.63,193.53,189.32,193.2,150812200.0,174.84,0.004575851937133724,171.44071428571436,172.6627777777778
2016-02-25,2016,2,25,Thursday,08,2016-08,193.73,195.55,192.83,195.54,110728300.0,176.96,0.01211175232090067,171.69571428571436,172.77891891891895
2016-02-26,2016,2,26,Friday,08,2016-08,196.57,196.68,194.9,195.09,129833700.0,176.55,-0.002301253859135821,172.15714285714293,172.87815789473686
2016-02-29,2016,2,29,Monday,09,2016-09,195.11,196.23,193.33,193.56,125918100.0,175.17,-0.007842638690155002,172.6835714285715,172.9369230769231
2016-03-01,2016,3,1,Tuesday,09,2016-09,195.01,198.21,194.45,198.11,141799700.0,179.28,0.023507183316673563,173.50285714285724,173.09550000000002
2016-03-02,2016,3,2,Wednesday,09,2016-09,197.74,199.06,197.25,199.0,102415000.0,180.09,0.004492160188520833,174.3907142857144,173.26609756097562
2016-03-03,2016,3,3,Thursday,09,2016-09,198.79,199.8,198.11,199.78,95172200.0,180.8,0.003919723865443148,175.48500000000013,173.4454761904762
2016-03-04,2016,3,4,Friday,09,2016-09,200.01,201.35,199.03,200.43,129293600.0,181.38,0.0032535423522597196,176.3764285714287,173.63000000000002
2016-03-07,2016,3,7,Monday,10,2016-10,199.34,201.07,199.25,200.59,100219000.0,181.53,0.0007984235782196869,177.07500000000013,173.80954545454549
2016-03-08,2016,3,8,Tuesday,10,2016-10,199.32,199.92,198.21,198.4,123974900.0,179.55,-0.01091793372344263,177.432142857143,173.93711111111114
2016-03-09,2016,3,9,Wednesday,10,2016-10,199.36,199.79,198.43,199.38,94801200.0,180.43,0.004939669975927208,177.90285714285727,174.07826086956524
2016-03-10,2016,3,10,Thursday,10,2016-10,199.96,201.07,197.38,199.54,156838700.0,180.58,0.0008024590816904098,178.3907142857144,174.2165957446809
2016-03-11,2016,3,11,Friday,10,2016-10,201.26,202.81,199.52,202.76,137964500.0,183.49,0.01613703654036791,178.9064285714287,174.4097916666667
2016-03-14,2016,3,14,Monday,11,2016-11,202.16,203.04,201.77,202.5,73612000.0,183.26,-0.0012822897737058137,179.5650000000001,174.59040816326535
2016-03-15,2016,3,15,Tuesday,11,2016-11,201.36,202.53,201.05,202.17,93169100.0,182.96,-0.0016296496994199217,180.14500000000012,174.75780000000003
2016-03-16,2016,3,16,Wednesday,11,2016-11,201.6,203.82,201.55,203.34,129303200.0,184.02,0.005787143700557662,180.6492857142858,174.79980000000003
2016-03-17,2016,3,17,Thursday,11,2016-11,203.24,205.23,202.77,204.63,134278500.0,185.18,0.006344072656166322,181.26571428571438,174.85880000000006
2016-03-18,2016,3,18,Friday,11,2016-11,204.17,204.78,203.8,204.38,138372400.0,185.91,0.003929708545517663,182.0328571428572,174.97840000000005
2016-03-21,2016,3,21,Monday,12,2016-12,204.07,204.94,203.8,204.67,72926700.0,186.18,0.0014190787380228276,182.52571428571432,175.18980000000002
2016-03-22,2016,3,22,Tuesday,12,2016-12,203.76,205.23,203.57,204.56,97471900.0,186.08,-0.0005377317457038178,182.95357142857145,175.43780000000004
2016-03-23,2016,3,23,Wednesday,12,2016-12,204.11,204.33,203.01,203.21,81052500.0,184.85,-0.006599265745992677,183.24285714285716,175.65780000000004
2016-03-24,2016,3,24,Thursday,12,2016-12,202.0,203.16,201.74,203.12,84360900.0,184.77,-0.00044295073539235563,183.48499999999999,175.84800000000004
2016-03-28,2016,3,28,Monday,13,2016-13,203.61,203.86,202.71,203.24,62408200.0,184.88,0.0005906424789541287,183.7242857142857,176.12780000000004
2016-03-29,2016,3,29,Tuesday,13,2016-13,202.76,205.25,202.4,205.12,92922900.0,186.59,0.009250247606470863,184.22714285714284,176.38580000000002
2016-03-30,2016,3,30,Wednesday,13,2016-13,206.3,206.87,205.59,206.02,86365300.0,187.4,0.0043877712241893185,184.725,176.73460000000003
2016-03-31,2016,3,31,Thursday,13,2016-13,205.91,206.41,205.33,205.52,94584100.0,186.95,-0.0024269382245009075,185.18,177.06980000000004
2016-04-01,2016,4,1,Friday,13,2016-13,204.35,207.14,203.98,206.92,114423500.0,188.22,0.006811747021263415,185.51785714285714,177.47400000000002
2016-04-04,2016,4,4,Monday,14,2016-14,206.83,207.07,205.89,206.25,63497000.0,187.61,-0.003238003207035378,185.82857142857145,177.84720000000002
2016-04-05,2016,4,5,Tuesday,14,2016-14,204.67,206.26,203.89,204.19,99662200.0,185.74,-0.009987688116519289,186.02714285714288,178.11360000000002
2016-04-06,2016,4,6,Wednesday,14,2016-14,204.19,206.49,203.98,206.42,91839800.0,187.77,0.01092113580995413,186.29500000000002,178.47280000000003
2016-04-07,2016,4,7,Thursday,14,2016-14,205.14,205.56,203.09,203.95,113859000.0,185.52,-0.011965959491202938,186.31928571428574,178.74060000000006
2016-04-08,2016,4,8,Friday,14,2016-14,205.34,205.85,203.87,204.5,95040600.0,186.02,0.002696670577841065,186.3271428571429,179.05600000000007
2016-04-11,2016,4,11,Monday,15,2016-15,205.25,206.07,203.91,204.02,83757500.0,185.59,-0.0023469555240772655,186.28500000000005,179.34500000000008
2016-04-12,2016,4,12,Tuesday,15,2016-15,204.22,206.25,203.7,205.92,115350600.0,187.31,0.009312722769765802,186.37285714285719,179.58500000000006
2016-04-13,2016,4,13,Wednesday,15,2016-15,207.0,208.1,206.84,208.0,96336400.0,189.21,0.010100875977851365,186.68428571428578,179.86420000000007
2016-04-14,2016,4,14,Thursday,15,2016-15,208.07,208.6,207.6,208.01,65212900.0,189.21,4.814608150160993e-05,187.00142857142865,180.20660000000004
2016-04-15,2016,4,15,Friday,15,2016-15,208.01,208.17,207.4,207.78,75761600.0,189.01,-0.0011057743484866878,187.2964285714286,180.5244
2016-04-18,2016,4,18,Monday,16,2016-16,207.78,209.28,207.0,209.24,82531000.0,190.33,0.007026759781984637,187.56357142857146,180.86320000000003
2016-04-19,2016,4,19,Tuesday,16,2016-16,209.74,210.2,208.94,209.9,88316100.0,190.93,0.003154159885057295,187.81571428571428,181.28000000000003
2016-04-20,2016,4,20,Wednesday,16,2016-16,209.95,210.92,209.39,210.1,81100300.0,191.12,0.0009528467525452555,188.11357142857145,181.74640000000008
2016-04-21,2016,4,21,Thursday,16,2016-16,210.12,210.25,208.65,208.97,85695000.0,190.09,-0.0053781439339533055,188.2471428571429,182.1920000000001
2016-04-22,2016,4,22,Friday,16,2016-16,208.55,209.29,207.91,208.97,99251700.0,190.09,0.0,188.42428571428576,182.6406000000001
2016-04-25,2016,4,25,Monday,17,2016-17,208.26,208.66,207.54,208.61,66166500.0,189.76,-0.0017229654013392048,188.71142857142863,183.1262000000001
2016-04-26,2016,4,26,Tuesday,17,2016-17,209.04,209.52,208.36,208.92,75864200.0,190.04,0.001486234300579703,188.8735714285715,183.54900000000012
2016-04-27,2016,4,27,Wednesday,17,2016-17,208.47,209.81,208.05,209.35,77329400.0,190.43,0.0020581132562069726,189.22428571428577,183.92260000000013
2016-04-28,2016,4,28,Thursday,17,2016-17,208.46,209.76,206.96,207.45,97216200.0,188.71,-0.009075864221885444,189.41642857142864,184.20580000000012
2016-04-29,2016,4,29,Friday,17,2016-17,206.72,207.13,205.03,206.33,142424100.0,187.69,-0.005398814180509026,189.56642857142862,184.48280000000014
2016-05-02,2016,5,2,Monday,18,2016-18,206.92,208.18,206.41,207.97,62188000.0,189.18,0.007948483472799861,189.70000000000005,184.79140000000015
2016-05-03,2016,5,3,Tuesday,18,2016-18,206.52,206.8,205.28,206.16,106422100.0,187.53,-0.008703194779534962,189.58000000000007,185.01660000000015
2016-05-04,2016,5,4,Wednesday,18,2016-18,204.99,205.85,204.42,205.01,92243800.0,186.49,-0.005578322799358215,189.38571428571433,185.26560000000012
2016-05-05,2016,5,5,Thursday,18,2016-18,205.56,205.98,204.47,204.97,67619200.0,186.45,-0.00019482034798301573,189.20285714285714,185.49780000000013
2016-05-06,2016,5,6,Friday,18,2016-18,204.06,205.77,203.88,205.72,89315000.0,187.13,0.0036590151430522244,188.97428571428574,185.70120000000014
2016-05-09,2016,5,9,Monday,19,2016-19,205.57,206.4,205.36,205.89,74374900.0,187.29,0.0008262498425248843,188.71428571428575,185.91600000000017
2016-05-10,2016,5,10,Tuesday,19,2016-19,206.72,208.47,206.64,208.45,77472200.0,189.61,0.012433947657393585,188.6064285714286,186.20480000000018
2016-05-11,2016,5,11,Wednesday,19,2016-19,207.91,208.54,206.5,206.5,81727000.0,187.84,-0.009354857711591391,188.44571428571433,186.37600000000018
2016-05-12,2016,5,12,Thursday,19,2016-19,207.29,207.49,205.37,206.56,89586300.0,187.9,0.0002905686705885202,188.28928571428577,186.53220000000016
2016-05-13,2016,5,13,Friday,19,2016-19,206.21,206.86,204.38,204.76,96474600.0,186.26,-0.008714284322132948,188.03928571428574,186.64140000000017
2016-05-16,2016,5,16,Monday,20,2016-20,204.96,207.34,204.89,206.78,77486800.0,188.1,0.009865472101065142,187.9007142857143,186.7758000000002
2016-05-17,2016,5,17,Tuesday,20,2016-20,206.46,206.8,204.23,204.85,114924900.0,186.34,-0.009333548686517257,187.60857142857145,186.87200000000018
2016-05-18,2016,5,18,Wednesday,20,2016-20,204.44,206.3,203.63,204.91,120062100.0,186.39,0.0002925814990555331,187.44285714285715,187.00880000000018
2016-05-19,2016,5,19,Thursday,20,2016-20,204.06,204.54,202.78,204.2,115430500.0,185.75,-0.0034650083438697576,187.30428571428573,187.1152000000002
2016-05-20,2016,5,20,Friday,20,2016-20,204.92,206.1,204.86,205.49,104990400.0,186.92,0.006317551926243503,187.14285714285717,187.2420000000002
2016-05-23,2016,5,23,Monday,21,2016-21,205.51,205.84,204.99,205.21,58682600.0,186.67,-0.001362597450982772,187.0814285714286,187.3056000000002
2016-05-24,2016,5,24,Tuesday,21,2016-21,206.17,208.24,206.14,207.87,93537800.0,189.09,0.012962174747072286,187.26714285714291,187.4222000000002
2016-05-25,2016,5,25,Wednesday,21,2016-21,208.67,209.77,207.87,209.28,76621400.0,190.37,0.006783078745963289,187.54714285714292,187.57040000000023
2016-05-26,2016,5,26,Thursday,21,2016-21,209.44,209.71,208.97,209.34,55280700.0,190.42,0.00028678905190404613,187.7821428571429,187.69840000000022
2016-05-27,2016,5,27,Friday,21,2016-21,209.53,210.25,209.47,210.24,64211200.0,191.24,0.00429940045579813,188.06428571428575,187.8196000000002
2016-05-31,2016,5,31,Tuesday,22,2016-22,210.56,210.69,209.18,209.84,109879400.0,190.88,-0.001902690926940065,188.15500000000003,187.9190000000002
2016-06-01,2016,6,1,Wednesday,22,2016-22,209.12,210.48,208.89,210.27,69936200.0,191.27,0.002049329886873563,188.40000000000003,188.0208000000002
2016-06-02,2016,6,2,Thursday,22,2016-22,209.8,210.93,209.24,210.91,63044700.0,191.85,0.0030434561663732485,188.68214285714288,188.1362000000002
2016-06-03,2016,6,3,Friday,22,2016-22,210.25,210.69,208.86,210.28,101757100.0,191.28,-0.0029868989228791776,189.04071428571433,188.2648000000002
2016-06-06,2016,6,6,Monday,23,2016-23,210.7,211.77,210.51,211.35,64887000.0,192.25,0.005088433134014414,189.3371428571429,188.4144000000002
2016-06-07,2016,6,7,Tuesday,23,2016-23,211.53,212.34,211.5,211.68,60974800.0,192.55,0.001561255776332926,189.78071428571434,188.5678000000002
2016-06-08,2016,6,8,Wednesday,23,2016-23,211.84,212.52,211.69,212.37,66170900.0,193.18,0.0032597298200258695,190.26571428571432,188.6996000000002
2016-06-09,2016,6,9,Thursday,23,2016-23,211.51,212.22,211.19,212.08,73786900.0,192.92,-0.001365609715236138,190.7778571428572,188.81000000000023
2016-06-10,2016,6,10,Friday,23,2016-23,210.46,210.86,209.43,210.07,113829200.0,191.09,-0.009477346735226377,191.07571428571435,188.8928000000002
2016-06-13,2016,6,13,Monday,24,2016-24,209.36,210.37,208.35,208.45,117751200.0,189.61,-0.0077117866661214896,191.28571428571436,188.92060000000023
2016-06-14,2016,6,14,Tuesday,24,2016-24,208.0,208.74,206.92,208.04,125059300.0,189.24,-0.0019669109599800283,191.2964285714286,188.9532000000002
2016-06-15,2016,6,15,Wednesday,24,2016-24,208.04,209.36,207.53,207.75,109124500.0,188.98,-0.0013940324863027653,191.1971428571429,189.0180000000002
2016-06-16,2016,6,16,Thursday,24,2016-24,207.75,208.57,205.59,208.37,149533100.0,189.54,0.0029842078970445662,191.13428571428577,189.0534000000002
2016-06-17,2016,6,17,Friday,24,2016-24,207.17,207.2,205.75,206.52,117055700.0,188.84,-0.003724011457258314,190.9628571428572,189.11980000000023
2016-06-20,2016,6,20,Monday,25,2016-25,208.82,209.61,207.75,207.85,82789600.0,190.05,0.006440031284238312,190.90357142857147,189.2004000000002
2016-06-21,2016,6,21,Tuesday,25,2016-25,208.3,208.92,207.78,208.44,72461700.0,190.59,0.002838720347869028,190.85500000000005,189.3004000000002
2016-06-22,2016,6,22,Wednesday,25,2016-25,208.65,209.5,207.93,208.1,95560500.0,190.28,-0.0016312244623304384,190.74285714285722,189.3598000000002
2016-06-23,2016,6,23,Thursday,25,2016-25,209.81,210.87,209.27,210.81,102731400.0,192.76,0.013022441745717428,190.84857142857146,189.43080000000023
2016-06-24,2016,6,24,Friday,25,2016-25,203.63,210.85,202.72,203.24,333444400.0,185.84,-0.03590897702656648,190.39071428571432,189.36340000000027
2016-06-27,2016,6,27,Monday,26,2016-26,201.59,201.6,198.65,199.6,230775800.0,182.51,-0.017909994326304024,189.67357142857145,189.23340000000024
2016-06-28,2016,6,28,Tuesday,26,2016-26,201.48,203.23,201.12,203.2,159382400.0,185.8,0.01803629230080328,189.14642857142863,189.14280000000025
2016-06-29,2016,6,29,Wednesday,26,2016-26,204.84,206.93,204.72,206.66,137328600.0,188.96,0.017027393658039847,188.86357142857148,189.10340000000022
2016-06-30,2016,6,30,Thursday,26,2016-26,207.21,209.54,206.56,209.48,165021900.0,191.54,0.013645403930086841,188.89571428571432,189.11180000000022
2016-07-01,2016,7,1,Friday,26,2016-26,209.48,210.49,209.29,209.92,106055300.0,191.94,0.0021007041063070275,189.06214285714287,189.14880000000022
2016-07-05,2016,7,5,Tuesday,27,2016-27,208.95,209.08,207.71,208.41,109803700.0,190.56,-0.007193482246712568,189.15642857142862,189.15820000000022
2016-07-06,2016,7,6,Wednesday,27,2016-27,207.83,209.8,207.06,209.66,96021500.0,191.71,0.005998007016678519,189.3514285714286,189.19720000000018
2016-07-07,2016,7,7,Thursday,27,2016-27,209.87,210.65,208.63,209.53,85593800.0,191.59,-0.0006201983281548529,189.49785714285719,189.2282000000002
2016-07-08,2016,7,8,Friday,27,2016-27,211.05,212.94,210.78,212.65,133971000.0,194.44,0.014890572431466742,189.8978571428572,189.30840000000018
2016-07-11,2016,7,11,Monday,28,2016-28,213.19,214.07,212.95,213.4,73633900.0,195.13,0.0035269847607639626,190.26071428571433,189.43680000000018
2016-07-12,2016,7,12,Tuesday,28,2016-28,214.53,215.3,213.43,214.95,101275600.0,196.54,0.00726314999249289,190.6857142857143,189.6138000000002
2016-07-13,2016,7,13,Wednesday,28,2016-28,215.44,215.45,214.35,214.92,87324100.0,196.52,-0.00013951083479801785,191.1314285714286,189.76060000000018
2016-07-14,2016,7,14,Thursday,28,2016-28,216.4,216.67,215.66,216.12,91230900.0,197.61,0.005583463772552921,191.47785714285718,189.9622000000002
2016-07-15,2016,7,15,Friday,28,2016-28,216.78,217.01,215.31,215.83,107155400.0,197.35,-0.0013416898620876028,192.3,190.17940000000021
2016-07-18,2016,7,18,Monday,29,2016-29,215.97,216.6,215.67,216.41,58725900.0,197.88,0.002687139462182353,193.3978571428572,190.4080000000002
2016-07-19,2016,7,19,Tuesday,29,2016-29,215.92,216.23,215.63,216.19,54345700.0,197.68,-0.0010164856984888893,194.2464285714286,190.6190000000002
2016-07-20,2016,7,20,Wednesday,29,2016-29,216.19,217.37,216.19,217.09,58159500.0,198.5,0.004162939670991017,194.92785714285716,190.84320000000017
2016-07-21,2016,7,21,Thursday,29,2016-29,216.96,217.22,215.75,216.27,67777300.0,197.75,-0.003777012441964045,195.3714285714286,191.00600000000017
2016-07-22,2016,7,22,Friday,29,2016-29,216.41,217.3,216.1,217.24,62787500.0,198.64,0.004484937449767745,195.85,191.22200000000015
2016-07-25,2016,7,25,Monday,30,2016-30,217.0,217.06,215.97,216.65,55873100.0,198.1,-0.0027158658184838202,196.38857142857142,191.42600000000016
2016-07-26,2016,7,26,Tuesday,30,2016-30,216.53,217.17,215.76,216.75,70080500.0,198.19,0.0004616181066448011,196.85142857142858,191.66460000000018
2016-07-27,2016,7,27,Wednesday,30,2016-30,217.19,217.27,215.62,216.52,84083900.0,197.98,-0.0010611624698793065,197.30785714285713,191.86220000000014
2016-07-28,2016,7,28,Thursday,30,2016-30,216.29,217.11,215.75,216.77,65035700.0,198.21,0.0011544683953967905,197.57714285714286,192.09960000000012
2016-07-29,2016,7,29,Friday,30,2016-30,216.46,217.54,216.13,217.12,79519400.0,198.53,0.001614653733218896,197.82,192.34240000000017
2016-08-01,2016,8,1,Monday,31,2016-31,217.19,217.65,216.41,216.94,73311400.0,198.36,-0.0008290064005503917,197.95000000000002,192.59460000000018
2016-08-02,2016,8,2,Tuesday,31,2016-31,216.65,216.83,214.57,215.55,92295500.0,197.09,-0.0064071686319275845,197.99071428571432,192.79800000000017
2016-08-03,2016,8,3,Wednesday,31,2016-31,215.48,216.25,215.13,216.18,53993600.0,197.67,0.0029225783070987443,197.99500000000003,193.01800000000017
2016-08-04,2016,8,4,Thursday,31,2016-31,216.31,216.78,214.25,216.41,46585500.0,197.88,0.0010639606058995277,198.03285714285718,193.19380000000015
2016-08-05,2016,8,5,Friday,31,2016-31,216.41,218.23,216.41,218.18,71892200.0,199.5,0.008179000802732261,198.14857142857144,193.37640000000013
2016-08-08,2016,8,8,Monday,32,2016-32,218.4,218.52,217.74,218.05,39906500.0,199.38,-0.0005958264460819152,198.27000000000004,193.5556000000001
2016-08-09,2016,8,9,Tuesday,32,2016-32,218.13,218.76,217.8,218.18,51251700.0,199.5,0.0005961816668855757,198.34142857142862,193.72080000000014
2016-08-10,2016,8,10,Wednesday,32,2016-32,218.31,218.4,217.23,217.64,57941100.0,199.0,-0.0024750125762211805,198.43071428571434,193.88320000000013
2016-08-11,2016,8,11,Thursday,32,2016-32,218.26,218.94,217.95,218.65,72504300.0,199.93,0.00464072845727137,198.5228571428572,194.05640000000014
2016-08-12,2016,8,12,Friday,32,2016-32,218.29,218.71,217.99,218.46,61313500.0,199.75,-0.0008690746350947798,198.64071428571432,194.21440000000013
2016-08-15,2016,8,15,Monday,33,2016-33,218.89,219.5,218.88,219.09,49813500.0,200.33,0.0028840303550783375,198.79357142857148,194.3954000000001
2016-08-16,2016,8,16,Tuesday,33,2016-33,218.6,218.68,217.96,217.96,53213600.0,199.3,-0.005157740876743588,198.8878571428572,194.5364000000001
2016-08-17,2016,8,17,Wednesday,33,2016-33,218.0,218.53,217.02,218.37,75134300.0,199.67,0.0018810061484124674,198.9921428571429,194.6788000000001
2016-08-18,2016,8,18,Thursday,33,2016-33,218.34,218.9,218.21,218.86,52989300.0,200.12,0.0022439061742611788,199.10571428571433,194.81760000000014
2016-08-19,2016,8,19,Friday,33,2016-33,218.31,218.75,217.74,218.54,75443000.0,199.83,-0.0014619871893506442,199.21071428571432,194.95580000000012
2016-08-22,2016,8,22,Monday,34,2016-34,218.26,218.8,217.83,218.53,61368800.0,199.82,-4.5968754075698115e-05,199.4057142857143,195.13040000000012
2016-08-23,2016,8,23,Tuesday,34,2016-34,219.25,219.6,218.9,218.97,53399200.0,200.22,0.002013401805998294,199.58785714285713,195.3426000000001
2016-08-24,2016,8,24,Wednesday,34,2016-34,218.8,218.91,217.36,217.85,71728900.0,199.2,-0.005114690141823974,199.68214285714285,195.5418000000001
2016-08-25,2016,8,25,Thursday,34,2016-34,217.4,218.19,217.22,217.7,69224800.0,199.06,-0.0006885746627045553,199.65071428571426,195.74340000000012
2016-08-26,2016,8,26,Friday,34,2016-34,217.92,219.12,216.25,217.29,122506300.0,198.68,-0.001883329395836797,199.60071428571425,195.9262000000001
2016-08-29,2016,8,29,Monday,35,2016-35,217.44,218.67,217.4,218.36,70502200.0,199.66,0.004924296969229136,199.6121428571428,196.1426000000001
2016-08-30,2016,8,30,Tuesday,35,2016-35,218.26,218.59,217.35,218.0,58114500.0,199.33,-0.0016486736327769869,199.63571428571422,196.3282000000001
2016-08-31,2016,8,31,Wednesday,35,2016-35,217.61,217.75,216.47,217.38,85269500.0,198.77,-0.0028439564891191704,199.5528571428571,196.49180000000013
2016-09-01,2016,9,1,Thursday,35,2016-35,217.37,217.73,216.03,217.39,97844200.0,198.78,4.590698890916123e-05,199.4835714285714,196.6618000000001
2016-09-02,2016,9,2,Friday,35,2016-35,218.39,218.87,217.7,218.37,79293900.0,199.67,0.004508043602268197,199.43642857142854,196.8000000000001
2016-09-06,2016,9,6,Tuesday,36,2016-36,218.7,219.12,217.86,219.03,56702100.0,200.27,0.003022391758063847,199.50571428571425,197.08860000000013
2016-09-07,2016,9,7,Wednesday,36,2016-36,218.84,219.22,218.3,219.01,76554900.0,200.26,-9.13508984577982e-05,199.54785714285708,197.44360000000012
2016-09-08,2016,9,8,Thursday,36,2016-36,218.62,218.94,218.15,218.51,74102900.0,199.8,-0.0022829905545665996,199.52499999999995,197.72360000000012
2016-09-09,2016,9,9,Friday,36,2016-36,216.97,217.03,213.25,213.28,221589100.0,195.02,-0.023934760607335348,199.18142857142854,197.84480000000013
2016-09-12,2016,9,12,Monday,37,2016-37,212.39,216.81,212.31,216.34,168110900.0,197.82,0.01434708049645983,199.0385714285714,197.97040000000013
2016-09-13,2016,9,13,Tuesday,37,2016-37,214.84,215.15,212.5,213.23,182828800.0,194.97,-0.014375563000780467,198.6635714285714,198.0310000000001
2016-09-14,2016,9,14,Wednesday,37,2016-37,213.29,214.7,212.5,213.15,134185500.0,194.9,-0.00037495160494704916,198.35642857142855,198.1178000000001
2016-09-15,2016,9,15,Thursday,37,2016-37,212.96,215.73,212.75,215.28,134427900.0,196.85,0.009992751817956558,198.1985714285714,198.22060000000013
2016-09-16,2016,9,16,Friday,37,2016-37,213.48,213.69,212.57,213.37,155236400.0,196.09,-0.0038654333702259347,198.01357142857142,198.31060000000014
