,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Value,Predictive Label W2,Predictive Label W3,Predictive Label W4,Ensemble Value,Buy & Hold Value,W2 Strategy Value,Ensemble Strategy Value
295,2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700.0,219.08,-0.0029868195382009017,218.91500000000005,212.74020000000007,-,,,,,100.0,100.0,100.0
296,2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800.0,218.68,-0.001856605453546045,219.0235714285715,212.9470000000001,-,,,,,100.0,100.0,100.0
297,2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900.0,218.96,0.0012680665289397375,219.16500000000005,213.15320000000008,+,,,,,100.0,100.0,100.0
298,2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700.0,219.72,0.003504317938539669,219.3364285714286,213.36420000000007,+,,,,,100.0,100.0,100.0
299,2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800.0,219.83,0.0005048707527399722,219.42357142857142,213.61200000000005,+,,,,,100.0,100.0,100.0
300,2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800.0,218.99,-0.003826613391619826,219.4642857142857,213.84400000000005,-,,,,,100.0,100.0,100.0
301,2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800.0,220.89,0.008653509491623579,219.63,214.12920000000003,+,,,,,100.0,100.0,100.0
302,2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000.0,220.45,-0.0019670408914470587,219.74499999999995,214.37400000000008,-,,,,,100.0,100.0,100.0
303,2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100.0,220.07,-0.0017562105885662314,219.8078571428571,214.58640000000003,-,,,,,100.0,100.0,100.0
304,2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000.0,219.82,-0.001096780514443951,219.89571428571426,214.79700000000003,-,,,,,100.0,100.0,100.0
305,2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300.0,217.0,-0.012839646953960004,219.56357142857135,214.9364,-,,,,,100.0,100.0,100.0
306,2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200.0,217.51,0.002353281177266409,219.36714285714282,215.09980000000004,+,,,,,100.0,100.0,100.0
307,2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300.0,217.28,-0.0010672129494958547,219.1442857142857,215.25860000000003,-,,,,,100.0,100.0,100.0
308,2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900.0,217.12,-0.0007264211245285868,218.95714285714283,215.40240000000009,-,,,,,100.0,100.0,100.0
309,2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500.0,216.9,-0.0010261902703782024,218.80142857142852,215.55220000000008,-,,,,,100.0,100.0,100.0
310,2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900.0,218.48,0.0072768891532781765,218.78714285714287,215.72400000000005,+,,,,,100.0,100.0,100.0
311,2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400.0,218.68,0.0009348962056385801,218.76714285714283,215.91460000000006,+,,,,,100.0,100.0,100.0
312,2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900.0,219.38,0.0031840931684095075,218.74285714285716,216.11000000000004,+,,,,,100.0,100.0,100.0
313,2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100.0,218.87,-0.0023275764812390465,218.67428571428573,216.31080000000009,-,,,,,100.0,100.0,100.0
314,2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500.0,218.49,-0.001739227795965359,218.63857142857142,216.48860000000005,-,,,,,100.0,100.0,100.0
315,2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200.0,218.63,0.0006374148626540066,218.47714285714287,216.68020000000004,+,,,,,100.0,100.0,100.0
316,2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600.0,217.98,-0.00297266131496432,218.30071428571438,216.83180000000004,-,,,,,100.0,100.0,100.0
317,2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800.0,218.59,0.002811139555249476,218.19500000000008,216.95920000000007,+,,,,,100.0,100.0,100.0
318,2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300.0,218.37,-0.0010193733286758544,218.09142857142865,217.08680000000007,-,,,,,100.0,100.0,100.0
319,2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300.0,218.5,0.0005950723453822526,218.19857142857148,217.2236000000001,+,,,,,100.0,100.0,100.0
320,2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300.0,218.24,-0.0011896463960279213,218.2507142857143,217.38140000000007,-,,,,,100.0,100.0,100.0
321,2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400.0,217.28,-0.004381938459606549,218.2507142857143,217.52040000000008,-,,,,,100.0,100.0,100.0
322,2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400.0,215.87,-0.006494881835075739,218.16142857142862,217.62960000000007,-,,,,,100.0,100.0,100.0
323,2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400.0,217.78,0.0088599226319801,218.22428571428574,217.77420000000006,+,,,,,100.0,100.0,100.0
324,2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800.0,217.13,-0.002984333823879304,218.12785714285718,217.8768000000001,-,,,,,100.0,100.0,100.0
325,2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900.0,216.73,-0.0018385182001495746,217.98857142857148,217.97900000000007,-,,,,,100.0,100.0,100.0
326,2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200.0,218.5,0.008139032888155873,217.9257142857143,218.11640000000008,+,,,,,100.0,100.0,100.0
327,2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800.0,217.8,-0.003186799764598791,217.84928571428574,218.23420000000007,-,,,,,100.0,100.0,100.0
328,2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900.0,220.2,0.010998022383469364,217.97142857142862,218.37480000000008,+,,,,,100.0,100.0,100.0
329,2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300.0,221.48,0.0058184855638983,218.175,218.52420000000006,+,,,,,100.0,100.0,100.0
330,2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500.0,221.34,-0.0006286731737268347,218.415,218.64760000000007,-,,,,,100.0,100.0,100.0
331,2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300.0,221.52,0.000838781182760817,218.6242857142857,218.75740000000008,+,,,,,100.0,100.0,100.0
332,2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800.0,221.04,-0.002179402879429304,218.81500000000003,218.83500000000006,-,,,,,100.0,100.0,100.0
333,2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500.0,221.6,0.0025202093759133515,219.03642857142862,218.92740000000006,+,,,,,100.0,100.0,100.0
334,2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700.0,221.68,0.0003771361696378594,219.28214285714282,219.01460000000012,+,,,,,100.0,100.0,100.0
335,2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700.0,221.41,-0.0012145442726338993,219.57714285714283,219.07060000000013,-,,,,,100.0,100.0,100.0
336,2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700.0,221.67,0.0011740513966567168,219.99142857142851,219.13560000000007,+,,,,,100.0,100.0,100.0
337,2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300.0,222.54,0.003937091885347632,220.33142857142846,219.21500000000012,+,,,,,100.0,100.0,100.0
338,2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700.0,222.51,-0.00016695612584993746,220.71571428571426,219.2884000000001,-,,,,,100.0,100.0,100.0
339,2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200.0,222.3,-0.0009178977022383793,221.11357142857145,219.35060000000013,-,,,,,100.0,100.0,100.0
340,2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800.0,222.7,0.0017958177893244718,221.4135714285714,219.43280000000013,+,,,,,100.0,100.0,100.0
341,2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300.0,222.25,-0.0020428210649761076,221.73142857142844,219.44480000000013,-,,,,,100.0,100.0,100.0
342,2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700.0,221.88,-0.001670832075197359,221.85142857142856,219.47720000000007,-,,,,,100.0,100.0,100.0
343,2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900.0,223.1,0.005523468966282641,221.96714285714282,219.53120000000013,+,,,,,100.0,100.0,100.0
344,2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800.0,222.9,-0.0009156580954010617,222.0785714285714,219.59440000000006,-,,,,,100.0,100.0,100.0
345,2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100.0,218.94,-0.01774395716258248,221.8942857142857,219.5916000000001,-,,,,,100.0,100.0,100.0
346,2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700.0,219.82,0.004028479453381807,221.80714285714282,219.6144000000001,+,,,,,100.0,100.0,100.0
347,2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400.0,221.25,0.006504126327804505,221.78214285714282,219.66020000000012,+,,,,,100.0,100.0,100.0
348,2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600.0,222.38,0.005077346395133686,221.83214285714286,219.71340000000012,+,,,,,100.0,100.0,100.0
349,2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700.0,222.87,0.0022128879141050106,221.9364285714286,219.77420000000015,+,,,,,100.0,100.0,100.0
350,2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700.0,223.39,0.002332745400064562,222.0592857142857,219.86220000000012,+,,,,,100.0,100.0,100.0
351,2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700.0,224.46,0.004779427485092525,222.19642857142856,219.93360000000013,+,,,,,100.0,100.0,100.0
352,2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900.0,224.41,-0.0002066620081605519,222.33214285714283,220.0128000000001,-,,,,,100.0,100.0,100.0
353,2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900.0,224.22,-0.0008688397996895468,222.4692857142857,220.0958000000001,-,,,,,100.0,100.0,100.0
354,2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000.0,224.16,-0.0002483974789765364,222.57357142857137,220.18260000000006,-,,,,,100.0,100.0,100.0
355,2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000.0,225.94,0.007952123750922356,222.83714285714282,220.36140000000012,+,,,,,100.0,100.0,100.0
356,2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100.0,226.69,0.003328614509458205,223.18071428571426,220.54500000000016,+,,,,,100.0,100.0,100.0
357,2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800.0,226.53,-0.0007371783006263621,223.42571428571426,220.7300000000001,-,,,,,100.0,100.0,100.0
358,2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400.0,225.8,-0.003196953083647536,223.63285714285712,220.90360000000013,-,,,,,100.0,100.0,100.0
359,2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300.0,226.22,0.001850355552489136,224.1528571428571,221.0900000000001,+,,,,,100.0,100.0,100.0
360,2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700.0,226.33,0.0004923909079277422,224.6178571428571,221.24700000000013,+,,,,,100.0,100.0,100.0
361,2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400.0,225.99,-0.0015176378971664126,224.95642857142846,221.39320000000006,-,,,,,100.0,100.0,100.0
362,2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100.0,225.94,-0.0002056661774610946,225.21071428571426,221.52440000000013,-,,,,,100.0,100.0,100.0
363,2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000.0,227.05,0.004890067521817754,225.5092857142857,221.68800000000007,+,,,,,100.0,100.0,100.0
364,2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300.0,226.76,-0.001267627035389185,225.75,221.85340000000008,-,,,,,100.0,100.0,100.0
365,2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900.0,226.32,-0.0019243775734041344,225.88285714285712,222.00720000000013,-,,,,,100.0,100.0,100.0
366,2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100.0,226.37,0.0002185094419877576,226.02285714285716,222.17500000000013,+,,,,,100.0,100.0,100.0
367,2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800.0,228.26,0.008325001995207248,226.3114285714286,222.36840000000012,+,,,,,100.0,100.0,100.0
368,2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400.0,226.72,-0.006744141242048807,226.4942857142857,222.53540000000007,-,,,,,100.0,100.0,100.0
369,2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600.0,226.66,-0.00024686751506175497,226.54571428571427,222.69860000000008,-,,,,,100.0,100.0,100.0
370,2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100.0,226.56,-0.00045272464163059755,226.53642857142856,222.86500000000007,-,,,,,100.0,100.0,100.0
371,2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800.0,226.83,0.0011943873895212676,226.5578571428571,223.05600000000007,+,,,,,100.0,100.0,100.0
372,2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500.0,226.98,0.0006578985871525943,226.64214285714283,223.27820000000008,+,,,,,100.0,100.0,100.0
373,2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700.0,225.15,-0.008056110222501191,226.56571428571425,223.4256000000001,-,,,,,100.0,100.0,100.0
374,2017-06-28,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600.0,227.17,0.008950316411773462,226.62571428571425,223.62640000000007,+,,,,,100.0,100.0,100.0
375,2017-06-29,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700.0,225.17,-0.008788903888773403,226.56714285714284,223.79520000000008,-,,,,,100.0,100.0,100.0
376,2017-06-30,2017,6,30,Friday,26,2017-26,242.28,242.71,241.58,241.8,86820700.0,225.59,0.0018645119087448148,226.54214285714284,223.93700000000007,+,,,,,100.0,100.0,100.0
377,2017-07-03,2017,7,3,Monday,27,2017-27,242.88,243.38,242.21,242.21,39153800.0,225.97,0.0016957978965503884,226.46499999999997,224.10040000000006,+,,,,,100.0,100.0,100.0
378,2017-07-05,2017,7,5,Wednesday,27,2017-27,242.63,243.01,241.7,242.77,54427600.0,226.49,0.002311931546622681,226.44571428571427,224.22620000000006,+,,,,,100.0,100.0,100.0
379,2017-07-06,2017,7,6,Thursday,27,2017-27,241.89,242.03,240.34,240.55,65400800.0,224.42,-0.009144406642638159,226.30999999999992,224.28500000000008,-,,,,,100.0,100.0,100.0
380,2017-07-07,2017,7,7,Friday,27,2017-27,241.21,242.28,240.56,242.11,57972300.0,225.88,0.006485077780342463,226.27499999999992,224.37580000000003,+,,,,,100.0,100.0,100.0
381,2017-07-10,2017,7,10,Monday,28,2017-28,242.11,242.8,241.76,242.37,36663300.0,226.12,0.0010738257935172246,226.12214285714282,224.46780000000007,+,,,,,100.0,100.0,100.0
382,2017-07-11,2017,7,11,Tuesday,28,2017-28,242.37,242.55,240.85,242.19,50354600.0,225.95,-0.0007426256029235968,226.06714285714284,224.5660000000001,-,,,,,100.0,100.0,100.0
383,2017-07-12,2017,7,12,Wednesday,28,2017-28,243.3,244.2,243.3,244.01,59610400.0,227.65,0.007514838057198325,226.1378571428571,224.68700000000004,+,,,,,100.0,100.0,100.0
384,2017-07-13,2017,7,13,Thursday,28,2017-28,244.02,244.55,243.76,244.42,39471600.0,228.03,0.0016801707477627215,226.2428571428571,224.81400000000005,+,,,,,100.0,100.0,100.0
385,2017-07-14,2017,7,14,Friday,28,2017-28,244.42,245.97,244.31,245.56,60262700.0,229.1,0.004664227043416513,226.405,224.96780000000007,+,,,,,100.0,100.0,100.0
386,2017-07-17,2017,7,17,Monday,29,2017-29,245.47,245.91,245.33,245.53,33531900.0,229.07,-0.00012235175389940792,226.5542857142857,225.11580000000006,-,,,,,100.0,100.0,100.0
387,2017-07-18,2017,7,18,Tuesday,29,2017-29,245.06,245.72,244.67,245.66,42742500.0,229.19,0.0005295674845831044,226.84285714285718,225.24880000000005,+,,,,,100.0,100.0,100.0
388,2017-07-19,2017,7,19,Wednesday,29,2017-29,246.02,247.0,246.01,246.99,51034300.0,230.43,0.005413975485414557,227.07571428571427,225.40720000000005,+,,,,,100.0,100.0,100.0
389,2017-07-20,2017,7,20,Thursday,29,2017-29,247.28,247.42,246.47,247.1,47135200.0,230.53,0.00044538563005569465,227.4585714285714,225.57180000000008,+,,,,,100.0,100.0,100.0
390,2017-07-21,2017,7,21,Friday,29,2017-29,246.44,246.91,246.18,246.88,82340800.0,230.33,-0.0008903085109945863,227.79714285714283,225.7244000000001,-,,,,,100.0,100.0,100.0
391,2017-07-24,2017,7,24,Monday,30,2017-30,246.79,246.98,246.28,246.82,46622300.0,230.27,-0.00024313016506682936,228.1042857142857,225.88480000000007,-,,,,,100.0,100.0,100.0
392,2017-07-25,2017,7,25,Tuesday,30,2017-30,247.68,247.8,247.16,247.42,54915600.0,230.83,0.002430898955511962,228.41428571428563,226.06380000000007,+,,,,,100.0,100.0,100.0
393,2017-07-26,2017,7,26,Wednesday,30,2017-30,247.75,247.79,247.13,247.43,47575400.0,230.84,4.052139734711524e-05,228.8728571428571,226.21860000000007,+,,,,,100.0,100.0,100.0
394,2017-07-27,2017,7,27,Thursday,30,2017-30,247.96,248.0,245.68,247.2,70766600.0,230.63,-0.0009297730503701195,229.21214285714282,226.37320000000008,-,,,,,100.0,100.0,100.0
395,2017-07-28,2017,7,28,Friday,30,2017-30,246.65,247.06,246.13,246.91,50088400.0,230.36,-0.0011728583624166509,229.515,226.60160000000008,-,,,,,100.0,100.0,100.0
396,2017-07-31,2017,7,31,Monday,31,2017-31,247.37,247.48,246.53,246.77,65838700.0,230.23,-0.0005670802026677135,229.82071428571427,226.80980000000008,-,,,,,100.0,100.0,100.0
397,2017-08-01,2017,8,1,Tuesday,31,2017-31,247.46,247.5,246.72,247.32,55050400.0,230.74,0.0022287808996632737,230.04142857142853,226.99960000000007,+,,,,,100.0,100.0,100.0
398,2017-08-02,2017,8,2,Wednesday,31,2017-31,247.47,247.6,246.37,247.44,47211200.0,230.85,0.00048532912675081086,230.2428571428571,227.16900000000007,+,,,,,100.0,100.0,100.0
399,2017-08-03,2017,8,3,Thursday,31,2017-31,247.31,247.34,246.64,246.96,40856000.0,230.4,-0.0019398460020849664,230.33571428571426,227.31960000000007,-,,,,,100.0,100.0,100.0
400,2017-08-04,2017,8,4,Friday,31,2017-31,247.52,247.79,246.97,247.41,60191800.0,230.82,0.0018220244020936691,230.46071428571426,227.46820000000008,+,,,,,100.0,100.0,100.0
401,2017-08-07,2017,8,7,Monday,32,2017-32,247.49,247.87,247.37,247.87,31995000.0,231.25,0.0018592336982390374,230.60785714285709,227.60400000000007,+,,,,,100.0,100.0,100.0
402,2017-08-08,2017,8,8,Tuesday,32,2017-32,247.51,248.91,246.83,247.26,61719400.0,230.68,-0.002460983185777921,230.62571428571425,227.72940000000008,-,,,,,100.0,100.0,100.0
403,2017-08-09,2017,8,9,Wednesday,32,2017-32,246.47,247.31,246.06,247.25,62632600.0,230.67,-4.054761639549209e-05,230.63571428571427,227.85840000000007,-,,,,,100.0,100.0,100.0
404,2017-08-10,2017,8,10,Thursday,32,2017-32,246.29,246.44,243.7,243.76,120479500.0,227.42,-0.014115177760218978,230.4278571428571,227.92360000000008,-,,,,,100.0,100.0,100.0
405,2017-08-11,2017,8,11,Friday,32,2017-32,244.02,244.8,243.75,244.12,74869900.0,227.75,0.0014768488791285785,230.2478571428571,227.9598000000001,+,,,,,100.0,100.0,100.0
406,2017-08-14,2017,8,14,Monday,33,2017-33,245.59,246.79,245.55,246.54,73291900.0,230.01,0.009912943425520515,230.1892857142857,228.02620000000007,+,,,,,100.0,100.0,100.0
407,2017-08-15,2017,8,15,Tuesday,33,2017-33,246.98,247.0,246.16,246.51,55242700.0,229.98,-0.00012146741124219319,230.1278571428571,228.09520000000006,-,,,,,100.0,100.0,100.0
408,2017-08-16,2017,8,16,Wednesday,33,2017-33,247.11,247.57,246.45,246.94,56715500.0,230.38,0.0017442742654658616,230.11,228.1868000000001,+,,,,,100.0,100.0,100.0
409,2017-08-17,2017,8,17,Thursday,33,2017-33,246.24,246.6,243.09,243.09,128490400.0,226.79,-0.01559079432003041,229.855,228.19820000000007,-,,,,,100.0,100.0,100.0
410,2017-08-18,2017,8,18,Friday,33,2017-33,242.9,244.19,242.2,242.71,136748000.0,226.44,-0.0015630693644325122,229.5842857142857,228.2004000000001,-,,,,,100.0,100.0,100.0
411,2017-08-21,2017,8,21,Monday,34,2017-34,242.64,243.2,241.83,242.9,65469700.0,226.62,0.0007827581875590184,229.29,228.2130000000001,+,,,,,100.0,100.0,100.0
412,2017-08-22,2017,8,22,Tuesday,34,2017-34,243.57,245.62,243.55,245.44,63140100.0,228.98,0.010456960156342898,229.15642857142853,228.27380000000008,+,,,,,100.0,100.0,100.0
413,2017-08-23,2017,8,23,Wednesday,34,2017-34,244.33,245.05,244.16,244.56,50203800.0,228.16,-0.0035853868149590133,228.99642857142854,228.2960000000001,-,,,,,100.0,100.0,100.0
414,2017-08-24,2017,8,24,Thursday,34,2017-34,245.0,245.18,243.75,243.99,50741700.0,227.63,-0.002330644721200037,228.7685714285714,228.3134000000001,-,,,,,100.0,100.0,100.0
415,2017-08-25,2017,8,25,Friday,34,2017-34,244.9,245.61,244.39,244.56,64445900.0,228.16,0.002336089315431389,228.54785714285708,228.3502000000001,+,,,,,100.0,100.0,100.0
416,2017-08-28,2017,8,28,Monday,35,2017-35,245.17,245.2,244.09,244.57,40565600.0,228.17,4.099527156653515e-05,228.36857142857136,228.3862000000001,+,,,,,100.0,100.0,100.0
417,2017-08-29,2017,8,29,Tuesday,35,2017-35,243.06,245.15,242.93,244.85,51135700.0,228.43,0.0011447443574796876,228.20857142857136,228.3896000000001,+,,,,,100.0,100.0,100.0
418,2017-08-30,2017,8,30,Wednesday,35,2017-35,244.83,246.32,244.62,246.01,62030800.0,229.52,0.0047375953322077455,228.35857142857137,228.44560000000013,+,,,,,100.0,100.0,100.0
419,2017-08-31,2017,8,31,Thursday,35,2017-35,246.72,247.77,246.05,247.49,103803900.0,230.9,0.006016115306882286,228.58357142857136,228.53040000000013,+,,,,,100.0,100.0,100.0
420,2017-09-01,2017,9,1,Friday,35,2017-35,247.92,248.33,247.67,247.84,62007000.0,231.22,0.0014142790038549347,228.66999999999996,228.62360000000007,+,,,,,100.0,100.0,100.0
421,2017-09-05,2017,9,5,Tuesday,36,2017-36,247.26,247.52,244.95,246.06,91398800.0,229.56,-0.007182106462186644,228.63999999999996,228.6782000000001,-,,,,,100.0,100.0,100.0
422,2017-09-06,2017,9,6,Wednesday,36,2017-36,246.84,247.28,246.23,246.9,57916900.0,230.35,0.003413636693261113,228.63785714285703,228.74560000000008,+,,,,,100.0,100.0,100.0
423,2017-09-07,2017,9,7,Thursday,36,2017-36,247.25,247.27,246.4,246.87,58034700.0,230.32,-0.00012148900743080834,228.88999999999996,228.8490000000001,-,,,,,100.0,100.0,100.0
424,2017-09-08,2017,9,8,Friday,36,2017-36,246.54,247.11,246.3,246.58,63832800.0,230.05,-0.0011748235180946145,229.1478571428571,228.90660000000008,-,,,,,100.0,100.0,100.0
425,2017-09-11,2017,9,11,Monday,37,2017-37,248.04,249.3,248.02,249.21,71364800.0,232.5,0.010666039463271382,229.5678571428571,229.0532000000001,+,,,,,100.0,100.0,100.0
426,2017-09-12,2017,9,12,Tuesday,37,2017-37,249.63,250.09,249.42,250.05,56896000.0,233.29,0.00337081711896281,229.87571428571425,229.20720000000009,+,,,,,100.0,100.0,100.0
427,2017-09-13,2017,9,13,Wednesday,37,2017-37,249.72,250.21,249.59,250.17,59228000.0,233.4,0.0004797032982120086,230.25,229.3558000000001,+,,,,,100.0,100.0,100.0
428,2017-09-14,2017,9,14,Thursday,37,2017-37,249.8,250.32,249.6,250.09,95446300.0,233.32,-0.0003196270699350468,230.65642857142853,229.4924000000001,-,,,,,100.0,100.0,100.0
429,2017-09-15,2017,9,15,Friday,37,2017-37,248.69,249.29,248.57,249.19,95432400.0,233.64,0.0013460804749860775,231.04785714285708,229.67680000000007,+,,,,,100.0,100.0,100.0
430,2017-09-18,2017,9,18,Monday,38,2017-38,249.61,250.12,249.28,249.72,46235200.0,234.13,0.0021270085611311274,231.4735714285714,229.84180000000006,+,,,,,100.0,100.0,100.0
431,2017-09-19,2017,9,19,Tuesday,38,2017-38,250.0,250.07,249.6,249.97,47108100.0,234.37,0.0010009636857881699,231.89785714285716,230.00680000000008,+,,,,,100.0,100.0,100.0
432,2017-09-20,2017,9,20,Wednesday,38,2017-38,250.07,250.19,248.92,250.06,59574100.0,234.45,0.0003600360739217656,232.25,230.17680000000007,+,,,,,100.0,100.0,100.0
433,2017-09-21,2017,9,21,Thursday,38,2017-38,249.88,249.98,249.19,249.39,48211400.0,233.82,-0.002679253284488481,232.4585714285714,230.30020000000007,-,,,,,100.0,100.0,100.0
434,2017-09-22,2017,9,22,Friday,38,2017-38,249.05,249.63,249.02,249.44,51214000.0,233.87,0.000200470701552824,232.64785714285716,230.4170000000001,+,,,,,100.0,100.0,100.0
435,2017-09-25,2017,9,25,Monday,39,2017-39,249.15,249.55,248.08,248.93,57064400.0,233.39,-0.0020446261947946187,232.92142857142852,230.50280000000006,-,,,,,100.0,100.0,100.0
